,code,lat,lon,city,name
3355,XEG,44.2315,-76.4793,Kingston,Kingston Rail Service
3356,XEH,48.9974,-123.821,Ladysmith,Ladysmith Rail Service
3357,XEK,54.4994,-105.684,Melville,Saskatchewan
3358,XEL,53.8901,-68.4293,New Carlisle,Quebec
3359,XER,48.5851,7.73643,Strasbourg,Strasbourg Bus Station
3360,XET,51.5039,0.04981,London,London City Airport
3361,XEV,59.3322,18.0624,Stockholm,Stockholm Central Station
3362,XEZ,59.1972,17.624,Sodertalje,Sodertalje
3363,XFD,43.3701,-80.9819,Stratford,Stratford
3364,XFE,47.9204,-74.6246,Parent,Parent Rail Service
3365,XFG,48.5247,-64.2139,Perce,Perce Rail Service
3366,XFJ,59.3723,16.5165,Eskilstuna,Eskilstuna Station
3367,XFK,48.3907,-77.2423,Senneterre,Senneterre Rail Service
3368,XFL,46.5657,-72.7254,Shawinigan,Shawinigan Rail Station
3369,XFM,48.6537,-123.615,Cowichan Valley,Shawnigan Rail Service
3370,XFN,32.05,112.017,Xiangfan,Xiangfan
3371,XFP,55.5966,13.0016,Malmo,Malmö Station
3372,XFQ,47.9,-73.75,Weymont,Weymont Rail Service
3373,XFR,55.6034,13.0008,Malmo,Malmo South Railway
3374,XFS,45.3116,-74.6366,Alexandria,Alexandria
3375,XFU,60.3432,17.5143,Tierp,Tierp Station
3376,XFV,43.1414,-80.2617,Brantford,Brantford
3377,XFW,53.5356,9.8342,Hamburg,Finkenwerder Airport
3378,XFY,46.7869,-71.3708,Quebec,Sainte Foy Rail Service
3379,XFZ,46.7137,-71.2715,Charny,Charny
3380,XGC,55.7062,13.1876,Lund,Lund
3381,XGJ,39.8753,20.005,Cobourg,Cobourg Rail Station
3382,XGK,47.8382,-64.5545,Coteau,Coteau Rail Station
3383,XGM,52.8833,-1.97685,Grantham,England
3384,XGR,58.5344,-65.8892,Chisasibi,Kangiqsualujjuaq Airport
3385,XGY,49.3771,-84.7493,Grimsby,Ontario
3386,XHJ,50.7781,6.08849,Aix La Chapelle,Railway Station
3387,XHK,44.9913,4.97828,Valence,Valence Station
3388,XHM,46.1847,-62.5339,Georgetown,Georgetown Rail Station
3389,XHN,50.501,4.47677,Liege,Belgium
3390,XHS,54.4857,-126.556,Chemainus,British Columbia
3391,XIA,43.5661,-80.1989,Guelph,Guelph Airport
3392,XIB,49.3771,-84.7493,Ingersoll,Ontario
3393,XIC,27.9935,102.179,Xichang,Xichang North Airport
3394,XID,45.2906,-74.8516,Maxville,Maxville Rail Station
3395,XIF,49.3771,-84.7493,Napanee,Ontario
3396,XIL,43.9667,116.067,Xilin Hot,Xilinhot Airport
3397,XIM,53.8901,-68.4293,Saint Hyacinthe,Quebec
3398,XIO,46.1445,-66.6164,St Marys,St Marys Rail Station
3399,XIP,43.1301,-80.7566,Woodstock,Woodstock Rail Service
3400,XIT,51.5039,0.04981,London,London City Airport
3401,XIY,34.3667,108.7,Xianyang,Hsien Yang Airport
3402,XJL,53.8901,-68.4293,Joliette,Quebec
3403,XJQ,48.4339,-71.3432,Jonquiere,Jonquiere Rail Station
3404,XKH,19.5,103,Xieng Khouang,Xieng Khouang
3405,XKL,3.13636,101.689,Kuala Lumpur,Kuala Lumpur Central Station
3406,XKS,53.513,-88.6475,Casummit Lake,Kasabonika Airport
3407,XKV,45.8997,-64.3746,Sackville,Sackville Rail Station
3408,XLB,58.65,-97.3667,Lac Brochet,Lac Brochet
3409,XLJ,46.8,-71.25,Quebec,Quebec Stn. Rail Svce.
3410,XLM,45.5,-73.5833,Montreal,St Lambert Rail Svce.
3411,XLQ,62.3587,-96.5821,Guildwood,Guildwood
3412,XLS,16.0503,-16.4603,,Saint Louis Airport
3413,XLV,49.3771,-84.7493,Niagara Falls,Ontario
3414,XLY,62.3587,-96.5821,Aldershot,Aldershot Rail Station
3415,XLZ,44.7274,-63.5876,Truro,Nova Scotia
3416,XMH,-14.4252,-146.068,Manihi,Manihi Airport
3417,XMN,24.5333,118.117,Xiamen,Xiamen Airport
3418,XMS,-2.335,-78.1669,Zúñac,Macas Airport
3419,XMY,-10.4833,142.45,Yam Island,Yam Island
3420,XNA,36.2756,-94.2955,Bentonville,Northwest Arkansas Regional Airport
3421,XNB,-3.08333,-67.9333,Santo Antônio do Içá,Sinop Airport
3422,XNM,52.9206,-1.075,Nottingham,Nottingham Airport
3423,XNN,36.5678,101.862,Xining,Xining Airport
3424,XNO,54.2,-1.26,Northallerton,Northallerton
3425,XNV,52.5214,-1.46445,Nuneaton,Nuneaton Rail Station
3426,XNY,42.8767,-77.8826,New York,York
3427,XOK,49.3771,-84.7493,Oakville,Ontario
3428,XOP,46.1325,-0.17616,Poitiers,Poitou-Charentes
3429,XPB,49.3203,-124.322,Parksville,Parksville Rail Service
3430,XPF,54.6643,-2.75747,Penrith,Penrith Rail Station
3431,XPG,48.8805,2.35459,Paris,Gare du Nord Rail Stn
3432,XPJ,45.6333,-0.75,Montpellier,Montpellier Railway Station
3433,XPN,43.6843,-79.7588,Brampton,Brampton
3434,XPQ,3,101.4,Port Klang,Port Klang
3435,XPT,53.758,-2.70573,Preston,Preston Rail Station
3436,XPX,45.6585,-73.5484,Pointe-aux-Trembles,Pointe-aux-Trembles Rail Station
3437,XQE,54.3139,-2.23218,London,United Kingdom
3438,XQG,55.7714,-2.00702,Berwick,Berwick Station
3439,XQH,54.3139,-2.23218,Nottingham,United Kingdom
3440,XQL,54.0445,-2.79903,Lancaster,Lancaster Rail Station
3441,XQP,9.4442,-84.1311,Quepos,Quepos Managua Airport
3442,XQU,49.3384,-124.392,Qualicum Beach,Qualicum Beach Airport
3443,XRC,53.3304,-2.70902,Runcorn,Runcorn Rail Station
3444,XRF,43.4844,5.37588,Marseille,Marseille Railway
3445,XRP,46.4864,-65.0255,Pine Ridge,Pine Ridge Rail Station
3446,XRU,52.3703,-1.26071,Rugby,Rugby Rail Station
3447,XRY,36.7497,-6.06054,Jerez,Jerez Airport
3448,XSC,21.5158,-71.5297,Cockburn Harbour,South Caicos Airport
3449,XSH,47.6441,1.59046,Tours,Centre
3450,XSI,56.7819,-98.9558,Nelson House,South Indian Lake Airport
3451,XSP,1.4167,103.869,Singapore,Seletar Airport
3452,XSR,52.8833,-1.97685,Salisbury,England
3453,XTG,-27.9829,143.812,Thargomindah,Thargomindah Aerodrome
3454,XTK,52.8833,-1.97685,Thirsk,England
3455,XTL,58.5999,-98.349,Nelson House,Tadoule Lake Airport
3456,XTY,42.9432,-81.6198,Strathroy,Strathroy Rail Station
3457,XUZ,32.9444,119.119,Xuzhou,Jiangsu
3458,XVA,52.8833,-1.97685,Stockport,England
3459,XVB,52.8833,-1.97685,Stafford,England
3460,XVC,54.3139,-2.23218,Crewe,United Kingdom
3461,XVG,46.9929,-94.2075,Longville,Longville Municipal Airport
3462,XVH,54.3139,-2.23218,Peterborough,United Kingdom
3463,XVJ,51.9056,-0.18868,Stevenage,Stevenage Rail Station
3464,XVU,54.7775,-1.57461,Durham,Durham Rail Station
3465,XVV,44.161,-77.3819,Belleville,Belleville Rail Service
3466,XVW,57.0988,-3.99274,Belleville,Belleville
3467,XWD,54.7447,-2.14264,Wakefield Westgate,Wakefield Westgate Rail Station
3468,XWH,53.0294,-2.17507,Stroke on Trent,Stroke on Trent Rail Station
3469,XWK,56.2667,15.2667,Karlskrona,Karlskrona Rail Svc.
3470,XWL,57.7013,11.9669,Gothenburg,Gothenburg
3471,XWM,59.0667,15.1126,Hallsberg,Hallsberg Rail Station
3472,XWN,52.8833,-1.97685,Warrington,England
3473,XWP,62.1984,17.5514,Hassleholm,Sweden
3474,XWQ,62.1984,17.5514,Enkoping,Sweden
3475,XWR,59.2707,15.2175,Orebro,Orebro Railway Station
3476,XWS,54.3139,-2.23218,Swindon,United Kingdom
3477,XWV,57.1079,12.249,Varberg,Varberg Rail Station
3478,XWY,42.9414,-82.1204,Wyoming,Wyoming Rail Station
3479,XWZ,62.1984,17.5514,Nykoping,Sweden
3480,XXA,62.1984,17.5514,Alvesta,Sweden
3481,XXD,59.2359,14.4305,Degerfors,Degerfors Rail Station
3482,XXK,59.0167,16.2167,Katrineholm,Katrineholm
3483,XXM,58.3259,15.1313,Mjolby,Mjolby
3484,XXN,46.4931,-90.4134,Riyadh,Riyadh Air Base
3485,XXO,60.7313,14.9974,Leksand,Leksand Rail Station
3486,XXT,43.6167,7.05,Valbonne,Sophia Antipolis Heliport
3487,XXU,62.1984,17.5514,Hedemora,Sweden
3488,XXZ,62.3889,17.3069,Sundsvall,Sundsvall Railway Station
3489,XYA,-9.06667,159.233,Yandina,Yandina
3490,XYB,60.4838,15.4344,Borlänge,Borlange
3491,XYC,62.1984,17.5514,Herrljunga,Sweden
3492,XYD,45.75,4.85,Lyon,Lyon Part-Dieu Railway Station
3493,XYF,58.1621,13.5548,Falkoping,Falkoping Rail Station
3494,XYH,56.0439,12.6959,Helsingborg,Helsingborg Railway
3495,XYI,62.1984,17.5514,Flen,Sweden
3496,XYK,58.5844,16.1925,Norrkoping,Norrkoping Railway Service
3497,XYN,59.3091,14.1061,Kristinehamn,Kristinehamn
3498,XYP,60.1269,16.2161,Avesta Krylbo,Kyrlbo
3499,XYQ,59.6833,15.8167,Angelholm/Helsingborg,Angelholm Railway Svc.
3500,XYX,59.92,16.606,Sala,Sala
3501,XYY,59.6767,12.6425,Arvika,Arvika Airport
3502,XYZ,62.6335,17.9377,Harnosand,Harnosand Rail Station
3503,XZB,45.3135,-75.089,Casselman,Casselman Rail Station
3504,XZC,42.7425,-81.7128,Glencoe,Glencoe
3505,XZJ,37.7167,28.9667,Rail (Generic),Rail (Generic)
3506,XZL,53.3078,-113.584,Edmonton,Edmonton International Airport
3507,XZM,-7.45,-70.55,Macau,Macau Ferry
3508,XZN,43.9487,4.80601,Avignon,Avignon
3509,XZO,59.9123,10.75,Oslo,Oslo Central Station
3510,XZU,37.2997,-92.3047,Rail (Generic),Off line Point
3511,XZV,46.4833,-0.633333,Toulon,TGV Station
3512,YAA,52.4539,-125.304,Alexis Creek,Anahim Lake Airport
3513,YAC,51.6667,-91.8333,Casummit Lake,Cat Lake Airport
3514,YAG,48.6498,-93.4279,Fort Frances,Fort Frances Municipal Airport
3515,YAK,59.5103,-139.668,Yakutat,Yakutat Airport
3516,YAM,46.4853,-84.5002,Sault Ste. Marie,Sault Ste Marie Airport
3517,YAO,3.8336,11.5236,Yaounde,Yaounde Airport
3518,YAP,9.48333,138.083,Colonia,Yap International Airport
3519,YAT,52.9338,-82.392,Winisk,Attawapiskat Airport
3520,YAX,53.2519,-89.565,Casummit Lake,Angling Lake Airport
3521,YAY,51.3883,-56.0901,St. Anthony,St Anthony Airport
3522,YAZ,49.0797,-125.769,Lake Cowichan,Tofino Airport
3523,YBB,68.5333,-89.8167,Cambridge Bay,Pelly Bay Townsite Airport
3524,YBC,49.1368,-68.1995,Betsiamites,Baie Comeau Airport
3525,YBG,48.3368,-70.9998,Saguenay,Bagotville Airport
3526,YBI,53.4552,-55.7653,St. Anthony,Black Tickle Airport
3527,YBK,64.3003,-96.0846,Chesterfield Inlet,Baker Lake Airport
3528,YBL,49.954,-125.27,Gold River,Campbell River Airport
3529,YBP,28.766,104.623,Yibin,Yibin
3530,YBR,49.9036,-99.943,Killarney,Brandon Airport
3531,YBT,57.8833,-101.683,Brochet,Brochet
3532,YBV,52.4333,-97.0333,Nelson House,Berens River Airport
3533,YBW,48.7512,-123.225,Bedwell Harbor,Bedwell Harbor
3534,YBX,51.4436,-57.1861,Havre-St-Pierre,Lourdes-De-Blanc-Sablon Airport
3535,YBZ,43.6382,-79.3466,Toronto,Toronto Downtown Airport
3536,YCA,49.6833,-125,Courtenay,Courtenay Airport
3537,YCB,69.0981,-105.134,Cambridge Bay,Cambridge Bay Airport
3538,YCC,45.092,-74.56,Moose Creek,Cornwall Regional Airport
3539,YCD,49.0521,-123.874,Nanaimo,Nanaimo Airport
3540,YCG,49.3002,-117.637,Castlegar,Castlegar Airport
3541,YCK,67.0454,-125.853,Hay River,Colville Lake Airport
3542,YCM,43.1893,-79.1709,Fonthill,St Catharines Airport
3543,YCO,67.8182,-115.147,Cambridge Bay,Coppermine Airport
3544,YCR,54.6042,-97.7607,Nelson House,Cross Lake Airport
3545,YCS,63.3358,-90.734,Chesterfield Inlet,Chesterfield Inlet Airport
3546,YCU,61.3167,-98.5,Chesterfield Inlet,Cullaton Lake Airport
3547,YCY,70.4833,-68.5167,Iqaluit,Clyde River Airport
3548,YDA,64.0448,-139.126,Dawson,Dawson Airport
3549,YDF,49.2085,-57.3999,St. Anthony,Deer Lake Airport
3550,YDN,51.1025,-100.06,Dauphin,Dauphin Airport
3551,YDP,56.5333,-61.6667,Happy Valley-Goose Bay,Nain Airport
3552,YDQ,55.739,-120.187,Dawson Creek,Dawson Creek Airport
3553,YEG,53.3078,-113.584,Leduc,Edmonton International Airport
3554,YEI,40.2546,29.5629,Bursa,Bursa
3555,YEK,61.1019,-94.0622,Chesterfield Inlet,Arviat Airport
3556,YER,56,-87.6333,Casummit Lake,Fort Severn Airport
3557,YES,34.4382,-104.611,Yasouj,Yasouj
3558,YEV,68.3063,-133.497,Hay River,Inuvik Airport
3559,YFA,52.2417,-81.5917,Winisk,Fort Albany Airport
3560,YFB,63.7514,-68.5353,Iqaluit,Iqaluit Airport
3561,YFC,45.873,-66.5296,Fredericton,Fredericton Airport
3562,YFH,51.5466,-87.9859,Marathon,Fort Hope Airport
3563,YFJ,64.1904,-114.183,Snare Lake,Snare Lake
3564,YFO,54.7483,-101.83,Flin Flon,Flin Flon Airport
3565,YFS,61.7556,-121.238,Hay River,Fort Simpson Airport
3566,YFX,52.3598,-55.6684,St. Anthony,Fox Harbour Aerodrome
3567,YGB,49.6942,-124.516,Gibsons,Gillies Bay Airport
3568,YGG,48.85,-123.5,Saltspring Island,Ganges Harbor Airport
3569,YGH,66.2653,-128.617,Hay River,Fort Good Hope Airport
3570,YGJ,35.4943,133.237,Sakaiminato-shi,Yonago Airport
3571,YGK,44.2333,-76.5833,Kingston,Kingston Airport
3572,YGL,53.6256,-77.705,Chisasibi,La Grande Riviere Airport
3573,YGO,54.55,-94.4833,Nelson House,Gods Lake Narrows Airport
3574,YGP,48.7782,-64.4738,Gaspé,Gaspe Airport
3575,YGR,47.42,-61.7743,Fatima,Iles de la Madeleine Airport
3576,YGT,69.3674,-81.8254,Iqaluit,Igloolik Airport
3577,YGV,50.2811,-63.6111,Havre St Pierre,Harve-St-Pierre Airport
3578,YGW,55.2825,-77.7583,Chisasibi,Kuujjuarapik Airport
3579,YGX,56.35,-94.7167,Nelson House,Gillam Airport
3580,YGZ,76.425,-82.9458,Iqaluit,Grise Fiord Airport
3581,YHA,52.5333,-56.3,St. Anthony,Port Hope Simpson Aerodrome
3582,YHB,52.8208,-102.324,Melfort,Hudson Bay Airport
3583,YHD,49.8284,-92.7465,Dryden,Dryden Regional Airport
3584,YHG,52.7667,-56.1,St. Anthony,Charlottetown Airport
3585,YHI,70.7766,-117.831,Holman,Holman Airport
3586,YHK,68.6337,-95.8561,Cambridge Bay,Gjoa Haven Airport
3587,YHM,43.1632,-79.9266,Beamsville,Hamilton Airport
3588,YHO,55.4667,-60.2167,Happy Valley-Goose Bay,Hopedale Airport
3589,YHP,52.0801,-94.3094,Casummit Lake,Poplar Hill Airport
3590,YHR,50.5013,-59.4799,Havre-St-Pierre,Harrington Harbour Airport
3591,YHS,49.4735,-123.747,Gibsons,Sechelt Water Aerodrome
3592,YHU,45.5087,-73.4302,St-Hubert,Montreal St Hubert Airport
3593,YHY,60.8392,-115.781,Hay River,Hay River Airport
3594,YHZ,44.8868,-63.5154,Fall River,Halifax International Airport
3595,YIF,51.2117,-58.6592,Havre-St-Pierre,Pakuashipi Airport
3596,YIH,30.9007,111.06,Yichang,China
3597,YIK,62.4137,-77.9323,Chisasibi,Ivujivik Airport
3598,YIN,43.9375,81.3029,Yining,Yining
3599,YIO,72.6806,-77.9981,Iqaluit,Pond Inlet Airport
3600,YIP,42.2385,-83.5467,Ypsilanti,Willow Run Airport
3601,YIV,53.859,-94.6296,Nelson House,Island Lake-Garden Hill Airport
3602,YIW,0.688365,129.154,Yiwu,Yiwu
3603,YJT,48.5456,-58.5626,Stephenville,Stephenville International Airport
3604,YKA,50.7054,-120.442,Kamloops,Kamloops Airport
3605,YKF,43.45,-80.4833,Kitchener,Kitchener Airport
3606,YKG,60.0199,-69.9964,Chisasibi,Kangirsuk Airport
3607,YKL,54.8056,-66.8067,Chisasibi,Schefferville Airport
3608,YKM,46.5703,-120.54,Yakima,Yakima Air Terminal
3609,YKQ,51.485,-78.7483,Chisasibi,Waskaganish Airport
3610,YKS,62.0953,129.767,Yakutsk,Yakutsk Airport
3611,YKT,52.5995,-128.529,Masset,Klemtu Water Aerodrome
3612,YKU,53.8167,-79,Chisasibi,Chisasibi Aerodrome
3613,YLC,62.85,-69.8833,Iqaluit,Lake Harbour Airport
3614,YLE,63.15,-117.267,Hay River,Lac la Martre Aerodrome
3615,YLH,52.2069,-87.9102,Marathon,Lansdowne House Airport
3616,YLL,53.3122,-110.073,Vegreville,Lloydminster Airport
3617,YLQ,47.4149,-72.7872,La Tuque,La Tuque Airport
3618,YLW,49.9509,-119.382,Kelowna,Kelowna International Airport
3619,YMH,52.3,-55.8333,St. Anthony,Mary's Harbour Airport
3620,YMM,56.6512,-111.246,Fort Chipewyan,Fort Mcmurray Airport
3621,YMN,55.0872,-59.1714,Happy Valley-Goose Bay,Makkovik Airport
3622,YMO,51.2855,-80.6131,Winisk,Moosonee Airport
3623,YMT,49.7793,-74.5295,Métabetchouan,Aéroport de Chapais-Chibougamau
3624,YMX,45.6667,-74.03,Mirabel,Mirabel International Airport
3625,YMY,45.4825,-73.5486,Montreal,Downtown Rail Station
3626,YNA,50.1903,-61.79,Havre-St-Pierre,Natashquan Airport
3627,YNB,24.145,38.0636,Yanbu al Bahr,Yenbo Airport
3628,YNC,52.9972,-78.8333,Chisasibi,Wemindji Airport
3629,YND,45.5179,-75.5618,Gatineau,Ottawa Gatineau Airport
3630,YNE,53.9833,-97.8,Nelson House,Norway House Airport
3631,YNG,41.2576,-80.6648,Vienna,Youngstown-Warren Regional Airport
3632,YNJ,42.65,129.5,Yanji,Yanji
3633,YNO,52.4953,-92.8807,Casummit Lake,North Spirit Lake Airport
3634,YNP,62.3587,-96.5821,Natuashish,Natuashish
3635,YNS,51.6896,-76.1421,Chisasibi,Nemiscau Airport
3636,YNT,37.55,121.333,Yantai,Yantai Airport
3637,YNY,38.0481,128.656,Sonyang-Myeon,Yang Yang International Airport
3638,YNZ,33.3856,120.125,Yancheng,Yancheng
3639,YOC,67.5734,-139.849,Dawson,Old Crow Airport
3640,YOG,51.6291,-85.954,Marathon,Ogoki Aerodrome
3641,YOH,54.9357,-95.2757,Nelson House,Oxford House Airport
3642,YOJ,58.6137,-117.163,Brownvale,High Level Airport
3643,YOO,43.9263,-78.8959,Oshawa,Oshawa Airport
3644,YOP,58.4906,-119.402,Brownvale,Rainbow Lake Airport
3645,YOW,45.3248,-75.6666,Ottawa,Ottawa International Airport
3646,YPB,49.2618,-124.836,Lake Cowichan,Port Alberni Airport
3647,YPC,69.3499,-124.085,Hay River,Paulatuk Airport
3648,YPE,56.2314,-117.448,Brownvale,Peace River Airport
3649,YPH,58.4575,-78.1327,Chisasibi,Inukjuak Airport
3650,YPJ,58.8566,-69.3528,Chisasibi,Aupaluk Airport
3651,YPL,51.4503,-90.2155,Casummit Lake,Pickle Lake Airport
3652,YPM,51.8117,-93.9886,Casummit Lake,Pikangikum Airport
3653,YPO,54.9906,-85.4393,Winisk,Peawanuck Airport
3654,YPR,54.292,-130.446,Prince Rupert,Prince Rupert Airport
3655,YPW,49.8369,-124.496,Powell River,Powell River Airport
3656,YPX,59.8141,-77.2512,Chisasibi,Povungnituk Airport
3657,YPZ,54.2526,-125.773,Smithers,Burns Lake Airport
3658,YQB,46.791,-71.3837,Ste-Foy,Quebec Airport
3659,YQC,61.0495,-69.6207,Chisasibi,Quaqtaq Airport
3660,YQD,53.8234,-101.205,The Pas,The Pas Airport
3661,YQF,52.1786,-113.883,Sylvan Lake,Red Deer Regional Airport
3662,YQG,42.2657,-82.9602,Windsor,Windsor Airport
3663,YQK,49.7893,-94.3676,Kenora,Kenora Airport
3664,YQL,49.6344,-112.787,Pincher,Lethbridge Airport
3665,YQM,46.1166,-64.6883,Moncton,Greater Moncton International Airport
3666,YQN,50.1667,-86.7,Marathon,Nakina Airport
3667,YQQ,49.7083,-124.897,Comox,Comox Airport
3668,YQR,50.4345,-104.655,Regina,Regina Airport
3669,YQT,48.3718,-89.3118,Thunder Bay,Thunder Bay International Airport
3670,YQU,55.1787,-118.872,Brownvale,Grande Prairie Airport
3671,YQX,48.9465,-54.5802,Gander,Gander International Airport
3672,YQY,46.1675,-60.0473,Sydney,Sydney Airport
3673,YQZ,53.0275,-122.507,Quesnel,Quesnel Airport
3674,YRA,64.1111,-117.353,Hay River,Rae Lakes Aerodrome
3675,YRB,74.7167,-94.9667,Iqaluit,Resolute Airport
3676,YRF,53.7084,-57.0014,St. Anthony,Cartwright Airport
3677,YRG,54.2102,-58.4141,Happy Valley-Goose Bay,Rigolet Aerodrome
3678,YRJ,48.52,-72.2661,Roberval,Roberval Airport
3679,YRL,51.0683,-93.8015,Casummit Lake,Red Lake Airport
3680,YRS,54.1623,-93.5887,Nelson House,Red Sucker Lake Airport
3681,YRT,62.8042,-92.1026,Chesterfield Inlet,Rankin Inlet Airport
3682,YSB,46.6229,-80.7953,Garson,Sudbury Airport
3683,YSG,62.4009,-110.693,Hay River,Snowdrift Aerodrome
3684,YSH,44.9289,-75.9706,Smiths Falls,Smiths Falls Montague Township Russ Beach Airpor
3685,YSJ,45.3294,-65.8903,St. John,Saint John Airport
3686,YSK,56.2385,-78.8122,Iqaluit,Sanikiluaq Airport
3687,YSM,60.0208,-111.963,Hay River,Fort Smith Airport
3688,YSO,54.9119,-59.7708,Happy Valley-Goose Bay,Postville Aerodrome
3689,YSR,72.9833,-84.6333,Iqaluit,Nanisivik Airport
3690,YST,20.9417,95.9181,Meiktila,Shante Airport
3691,YSY,72,-125.267,Hay River,Sachs Harbour Airport
3692,YTD,55.3167,-97.7,Nelson House,Thicket Portage Airport
3693,YTE,64.2228,-76.5337,Iqaluit,Cape Dorset Airport
3694,YTF,48.55,-71.65,Alma,Alma
3695,YTH,55.7999,-97.8598,Nelson House,Thompson Airport
3696,YTL,53.7767,-89.9697,Casummit Lake,Big Trout Lake Airport
3697,YTM,46.25,-74.5833,Mont Tremblant,La Macaza
3698,YTQ,53.6833,-69.9333,Chisasibi,Tasiujuaq Airport
3699,YTS,48.5655,-81.3718,South Porcupine,Timmins Airport
3700,YTZ,43.6321,-79.3962,Toronto,Toronto City Centre Airport
3701,YUB,69.4335,-133.02,Hay River,Tuktoyaktuk Airport
3702,YUD,56.4835,-76.4426,Chisasibi,Umiujaq Airport
3703,YUL,45.4562,-73.7473,Dorval,Aéroport International Pierre-Elliott-Trudeau d
3704,YUM,32.6685,-114.599,Yuma,Yuma International Airport
3705,YUT,66.5333,-86.25,Chesterfield Inlet,Repulse Bay Airport
3706,YUX,68.7804,-81.2429,Iqaluit,Hall Beach Airport
3707,YUY,48.2135,-78.8287,Évain,Rouyn Noranda Airport
3708,YVA,-11.7075,43.2342,Moroni,Moroni Iconi Airport
3709,YVB,48.0717,-65.4614,Percé,Bonaventure Airport
3710,YVM,67.5412,-63.9855,Iqaluit,Broughton Island Airport
3711,YVO,48.0623,-77.7896,Val-d'or,Val d'or Airport
3712,YVP,58.102,-68.4333,Chisasibi,Kuujjuaq Airport
3713,YVQ,65.2825,-126.798,Hay River,Norman Wells Airport
3714,YVR,49.1931,-123.172,Richmond,Vancouver International Airport
3715,YVZ,52.6528,-94.1569,Casummit Lake,Deer Lake Airport
3716,YWB,61.6013,-71.9503,Chisasibi,Kangiqsujuaq Airport
3717,YWG,49.9045,-97.2253,Winnipeg,Winnipeg International Airport
3718,YWH,70.9166,-109.985,Hay River,Inner Harbour Airport
3719,YWJ,65.1994,-123.431,Hay River,Fort Franklin Airport
3720,YWK,52.9261,-66.873,Wabush,Wabush Airport
3721,YWL,52.1866,-122.068,Williams Lake,Williams Lake Airport
3722,YWM,52.3333,-56,St. Anthony,Williams Harbour Airport
3723,YWP,52.978,-87.3578,Marathon,Webequie Airport
3724,YWS,50.1333,-122.95,Gibsons,Green Lake Water Aerodrome
3725,YXC,49.6148,-115.786,Cranbrook,Cranbrook Airport
3726,YXE,52.1703,-106.689,Saskatoon,John G Diefenbaker International Airport
3727,YXH,50.0219,-110.722,Medicine Hat,Medicine Hat Airport
3728,YXJ,56.2464,-120.737,Fort St. John,North Peace Airport
3729,YXK,48.4727,-68.5044,Rimouski,Rimouski Airport
3730,YXL,50.1153,-91.9056,Sioux Lookout,Sioux Lookout Airport
3731,YXN,62.2273,-92.5948,Chesterfield Inlet,Whale Cove Airport
3732,YXP,66.1349,-65.7142,Iqaluit,Pangnirtung Airport
3733,YXS,53.8805,-122.676,Prince George,Prince George Airport
3734,YXT,54.4727,-128.577,Terrace,Terrace Airport
3735,YXU,43.0285,-81.1497,London,London International Airport
3736,YXX,49.0221,-122.382,Abbotsford,Abbotsford International Airport
3737,YXY,60.7141,-135.076,Whitehorse,Whitehorse International Airport
3738,YYB,46.3564,-79.4285,North Bay,North Bay Airport
3739,YYC,51.1343,-114.007,Calgary,Calgary International Airport
3740,YYD,54.8247,-127.181,Smithers,Smithers Airport
3741,YYE,58.8429,-122.579,Fort Nelson,Fort Nelson Airport
3742,YYF,49.4614,-119.606,Penticton,Penticton Airport
3743,YYG,46.2833,-63.1333,Charlottetown,Charlottetown Airport
3744,YYH,69.5466,-93.5751,Cambridge Bay,Taloyoak Airport
3745,YYJ,48.6402,-123.43,Sidney,Victoria International Airport
3746,YYL,56.8617,-101.071,Nelson House,Lynn Lake Airport
3747,YYQ,58.7557,-94.0678,Nelson House,Churchill Airport
3748,YYR,53.3263,-60.4106,Happy Valley-Goose Bay,Goose Bay Airport
3749,YYT,47.6124,-52.7425,St. John's,St John's International Airport
3750,YYU,49.4098,-82.4618,Kapuskasing,Kapuskasing Airport
3751,YYY,48.6069,-68.2111,Mont-Joli,Mont Joli Airport
3752,YYZ,43.685,-79.6142,Mississauga,Toronto Lester B Pearson International Airport
3753,YZF,62.4699,-114.433,Yellowknife,Yellowknife Airport
3754,YZG,62.1853,-75.6685,Chisasibi,Salluit Airport
3755,YZP,53.2528,-131.814,Masset,Sandspit Airport
3756,YZR,42.9965,-82.3078,Sarnia,Sarnia Airport
3757,YZS,64.2,-83.3667,Chesterfield Inlet,Coral Harbour Airport
3758,YZT,50.6843,-127.377,Gibsons,Port Hardy Airport
3759,YZV,50.2169,-66.2654,Sept-Îles,Sept Iles Airport
3760,YZZ,37.0625,-95.6771,Trail,Trail Airport
3761,ZAC,56.0763,-96.09,Nelson House,York Landing Airport
3762,ZAD,44.0978,15.3567,Zadar,Zadar Airport
3763,ZAG,45.7402,16.0704,Nagygoricza,Zagreb Airport
3764,ZAH,29.4764,60.9044,Dowzdab,Zahedan International Airport
3765,ZAL,-39.6458,-73.0847,Pelchuquin,Pichoy Airport
3766,ZAM,6.9244,122.061,Zamboanga,Zamboanga International Airport
3767,ZAQ,48.9174,11.408,Nuremberg,Bavaria
3768,ZAT,27.3167,103.8,Zhaotong,Zhaotong
